t_valid,Za_v,Za_a,Ra,Xa,Zb_v,Zb_a,Rb,Xb,Zc_v,Zc_a,Rc,Xc
1.073,89.1803550929578,-67.0845401892982,34.7243773188588,-82.1422750739446,67.4885139069097,-70.5871009501663,22.4313916887586,-63.6516470821347,74.2606803011538,-55.7518070690284,41.7923408058783,-61.3844352320316
1.074,83.36152565511,-72.6978674546949,24.7925855240308,-79.5893941589027,64.9914889785549,-63.6233951618245,28.8737299937203,-58.2254356437061,83.303293645013,-56.3274168373172,46.187199788552,-69.3266276967201
1.075,73.7053182828018,-73.8371013832642,20.51729179617,-70.7920523824527,68.6134266417971,-57.1949893004771,37.1735001950248,-57.6709042653206,90.6042905570585,-61.1504743440261,43.7175633119091,-79.3593858684472
1.076,66.5545642439693,-69.4432765515687,23.369605315563,-62.3167037727402,76.6971869672635,-54.3410599085451,44.7113229077716,-62.3165795958696,91.1401188713608,-68.344755888875,33.6326054233917,-84.7075505508229
1.077,65.3751929000597,-62.2529266016406,30.436683814433,-57.8577922591266,86.4338019570256,-56.0930392739567,48.2167455915786,-71.7352602651117,83.4843620572632,-73.9441997414651,23.089553528742,-80.2278706307949
1.078,70.0864627617533,-56.4379003459138,38.7466324964987,-58.4021466440738,93.325888344722,-62.0651264733435,43.7201585191526,-82.4516171726891,73.0859036940987,-74.2591467010398,19.8272409387151,-70.3450768394009
1.079,78.7086659856007,-54.5591037886553,45.6402306997397,-64.1250609583133,92.08671134197,-69.8657534242982,31.6981747408965,-86.459170270567,66.4585818634264,-69.1044324470823,23.7034984456751,-62.0877384411256
1.08,88.1268149941172,-57.2906359464076,47.6217783177456,-74.1518829893271,82.6962523250984,-75.0406475129206,21.3466912788431,-79.8936100076977,66.2129626660641,-61.9489569694154,31.1371732106663,-58.4348600534524
1.081,93.4715514809469,-63.8769465251129,41.1555674643691,-83.9234782581196,72.0425829003222,-74.2978298142522,19.4973819919938,-69.3540614990072,71.5343475548873,-56.8543533567281,39.1127769061632,-59.8945203068871
1.082,90.1079829513257,-71.3835634740297,28.7652780774151,-85.3932513064433,66.2873720993353,-68.4313222846055,24.3683125209777,-61.6457706960963,80.0535053374822,-55.8889420955002,44.8939095009371,-66.2804692691592
1.083,79.8595686480248,-75.3052821780172,20.2578785309205,-77.2474534342399,67.0762940352722,-61.4579034096652,32.0493430280139,-58.9242635336156,88.3164469535153,-59.3368529171328,45.0404828158873,-75.9680834969847
1.084,70.0486108447297,-73.1502040104369,20.3045493693244,-67.0412794939435,72.9811768207282,-57.1475689535404,39.5906230784917,-61.3093364374073,91.4674661572943,-65.9773913707244,37.2361394751145,-83.5450015394434
1.085,65.8430334195541,-66.6229012231911,26.1252666707152,-60.4381956321707,81.3313669819022,-57.0793140762626,44.2017719663823,-68.271477281342,86.2672149520002,-72.475384887137,25.9763957903374,-82.2633529423542
1.086,68.0273331498965,-59.9869465646841,34.0270876621876,-58.9056479526098,88.3935459483899,-61.1715122611673,42.6224236769221,-77.4386722848156,76.0917282110342,-74.6844928432589,20.0984200474336,-73.3894039609181
1.087,74.8140053600745,-56.5653101991048,41.2214769515697,-62.4333663672596,89.5115948161457,-67.752742104166,33.8894766406184,-82.8482285842903,67.8338126972864,-71.0590274867797,22.0184408611223,-64.1608479299938
1.088,83.3500095483888,-57.5033103121466,44.7798659608437,-70.299272373513,82.8857355296223,-73.1997070341844,23.9570188051741,-79.3480081933695,65.5207541979091,-64.051548061444,28.6694144863238,-58.9154810187797
1.089,89.5848623868262,-62.4207409053104,41.4755697289242,-79.4054449299778,73.0345827366035,-73.8191089688336,20.3526069671427,-70.1414404268318,69.2847476111051,-57.9257413068961,36.791443877939,-58.7091637558482
1.09,88.9552342131414,-69.2018926821854,31.5858760037175,-83.1586804308042,66.2946792307372,-68.9773689969403,23.7823326202513,-61.8820260612569,77.154961933763,-55.49703377815,43.7043434293224,-63.5831622083415
1.091,80.9779462397455,-73.9104468819874,22.4421848953323,-77.8060159263462,65.7090048043803,-61.7651675138203,31.0860403754536,-57.8906849688077,86.1084359632931,-57.5616759966057,46.1878270299771,-72.6728792486817
1.092,71.2495232430553,-73.2756396202358,20.5033135770551,-68.2356849069724,70.8626093675945,-56.303637368118,39.3139811762062,-58.9569358978331,91.643003471682,-63.4739048447343,40.9282566881592,-81.9958406858474
1.093,65.6848076855942,-67.5655794483675,25.0670127085797,-60.713580314139,79.6123102440269,-54.9098517965669,45.7662961557849,-65.1426594373624,89.2369341059424,-70.6120541094538,29.6233323071588,-84.1765323094742
1.094,66.4412385709699,-60.4313563785275,32.7864884035726,-57.7882718292124,88.6739808420675,-58.0805072829973,46.8843398014259,-75.2657529010623,79.8658524546553,-74.7059797891823,21.06640602701,-77.0373995239581
1.095,72.5566415681333,-55.7499555696841,40.835281919141,-59.9745444853969,93.0727466823482,-64.8479529835145,39.5579518066771,-84.2478760792056,70.191366060879,-72.9886170351929,20.5353045534191,-67.1202587628403
1.096,81.637718443021,-55.360945517151,46.4032617967136,-67.1673608771971,88.7116696015182,-72.0326725720602,27.365297676554,-84.3854300608969,65.6354994474904,-66.6652489381854,25.9983845196891,-60.2669294894629
1.097,90.0555211125989,-59.4438547966646,45.7826460662667,-77.549637020638,78.2817741126045,-75.2182644628709,19.972619729812,-75.6910207312939,67.4635282567913,-59.8211295848013,33.9139955624277,-58.319538319902
1.098,92.6429712071174,-66.6014759222927,36.7907704042911,-85.0244631099868,69.0726162962557,-72.363422504196,20.9275068912228,-65.8260265953186,74.1787180700716,-55.9829182595018,41.4985451343813,-61.4845750269845
1.099,86.4454064143921,-73.1832744486454,25.009627847132,-82.7485758493606,65.7091446368345,-65.5830758948478,27.1624132376512,-59.8322237261119,83.0959993330211,-56.5289594615892,45.828726408782,-69.3157481450099
1.1,75.7456537334504,-75.0075164730402,19.5948193311679,-73.1672543894239,68.6043490355755,-59.1816392331226,35.14724956343,-58.9171244607291,90.2604798225595,-61.2855289912824,43.3651980406342,-79.1606835284743
1.101,67.6711358612667,-70.9434116967153,22.0947503077968,-63.9625252596404,75.839072768096,-56.2342879002144,42.1512219748549,-63.0463277626149,90.7349499204356,-68.3730941181807,33.4413758190536,-84.347528241157
1.102,65.8279407234977,-63.866711287181,28.9946305588283,-59.0984701887738,84.468568555066,-57.6937631643103,45.1437497049634,-71.3931434825327,83.1515677111452,-73.8641056645425,23.1091928613152,-79.87583125151
1.103,69.9398458575103,-58.0522545252471,37.0083625835602,-59.3461299282105,90.2610171584941,-63.034161035602,40.9296869078082,-80.4475726676372,72.8792310054088,-74.1103891034317,19.9532276781898,-70.0945862186379
1.104,77.8256436153119,-56.0689509838488,43.4418708954608,-64.5727083003312,88.7393941494587,-69.901797169815,30.4935391571178,-83.3356114976443,66.3524592512121,-68.9262432626493,23.8583171739511,-61.9146957540042
1.105,86.3072293156082,-58.5088859921422,45.0839899933668,-73.5960031415767,80.1378230427558,-74.2252008385028,21.7860282437274,-77.1196450678785,66.1796008852095,-61.7629227515587,31.3109572979633,-58.3040609770086
1.106,90.8432966564973,-64.512281728636,39.0914704656264,-82.0022041426657,70.5241131903553,-72.9924215625012,20.6281755539532,-67.4398169822646,71.5711815307035,-56.671954975237,39.3234875013944,-59.800479566878
1.107,87.4664651400674,-71.241805286836,28.1270194691527,-82.8206091494172,65.5428448917476,-66.9304622506801,25.6828341817134,-60.3013809534931,80.1790618222683,-55.7231006469661,45.1562811446928,-66.253997825645
1.108,77.9696547974354,-74.5271426212892,20.8008885383513,-75.1437961860214,66.9143929447054,-59.9144487808812,33.5436865618002,-57.8995429602181,88.549137679051,-59.2115912445027,45.3255658319832,-76.0693293365604
1.109,68.9694146912369,-72.0356483331696,21.2719059000522,-65.6070589359951,73.4246114413946,-55.6535848169855,41.4258048446868,-60.6224072294205,91.7757634248446,-65.9258394583136,37.4370542932152,-83.7929455148815
1.11,65.3454365372912,-65.3834011218239,27.2192616126944,-59.4065473959635,82.5505065445516,-55.7577892195947,46.4505550033999,-68.2417179637073,86.5518139363191,-72.511744892247,26.0097110152899,-82.5512654570983
1.111,67.9946990217605,-58.7295250187292,35.2946022037701,-58.1168663155321,90.484903846201,-60.2439651859738,44.9083767741087,-78.5541566027599,76.2832749769214,-74.7856444083543,20.0190928972271,-73.6096050850485
1.112,75.3001157474907,-55.364865031732,42.7967005054153,-61.956031646929,92.0730186732476,-67.479800144674,35.2648064088829,-85.0519499867476,67.9387304736598,-71.1916365962373,21.9037098435426,-64.3109523600956
1.113,84.5041093689574,-56.4752566029536,46.6713703638192,-70.4466300727291,85.0801826593514,-73.6283636480477,23.9812553807761,-81.6304898411776,65.564249764086,-64.1945774701586,28.5411869140562,-59.0260238934012
1.114,91.427314001723,-61.7642527041983,43.2543102667115,-80.5482364109898,74.4467458365806,-74.7194805287097,19.6200740197119,-71.8148359401974,69.2754992991997,-58.0687082688104,36.63994434312,-58.7929356443994
1.115,91.0409885372996,-69.1115647008317,32.4606125928345,-85.0574524891654,67.0498844275419,-70.0953020221605,22.8275789120089,-63.0443387050949,77.0829642155163,-55.6312595441185,43.5146246179484,-63.6259445243023
1.116,82.6383806400208,-74.365812616274,22.2705869946653,-79.5809205131356,65.9896421566967,-62.9530654107086,30.0068250623709,-58.772640927945,85.9561129526627,-57.6719738409631,45.9663847131969,-72.6329459014935
1.117,72.2689116106536,-74.0650522912008,19.8411250180271,-69.4919084743503,70.6987218368697,-57.4828518280972,38.0042396490431,-59.6153255301452,91.4167779101272,-63.535498858688,40.7392701279159,-81.8372723941495
1.118,66.2069460053772,-68.4984684635452,24.2665735125872,-61.5994570537528,78.8921553355999,-55.9999628208211,44.1159758441298,-65.4045323262585,89.0010204419287,-70.6058476224516,29.5541118022502,-83.9507957989959
1.119,66.5929213994169,-61.4043870155272,31.8730124490083,-58.4698918926166,87.2610450233039,-58.9351485517558,45.0273927697993,-74.7463970965377,79.6916734692193,-74.641240514548,21.1073047447399,-76.8455887265974
1.12,72.3332194330517,-56.7033735797424,39.7090282078928,-60.4589754489338,91.1125662114082,-65.2516595919075,38.1427663536626,-82.7443599075982,70.0901837084071,-72.8916298192604,20.6191268251682,-66.9886965184865
1.121,80.9316165471026,-56.2210351438524,44.9972096742851,-67.2694408959646,86.8220332981227,-71.8666793314175,27.0215480237326,-82.5100079288654,65.5876228297109,-66.5560213812038,26.0941810882095,-60.1733328127015
1.122,88.7798482678223,-60.0752806890417,44.2888661685343,-76.9438613013619,76.9705627096434,-74.6097600298415,20.4273627374081,-74.2104465384321,67.4569489949725,-59.7098039450445,34.0239278290929,-58.2478523448804
1.123,91.0067373591349,-66.829811944736,35.8078398633404,-83.6661511549081,68.3377783760802,-71.5302341653258,21.6496948931401,-64.8177650371578,74.216820736677,-55.8759087375848,41.6346805988755,-61.4385046342249
1.124,84.9895868751203,-72.9539682132936,24.9138399741175,-81.2559564274994,65.3842229752282,-64.6698528141468,27.9735611695873,-59.0980244133906,83.1920396194543,-56.4357115624661,45.9945738713376,-69.3210980181281
1.125,74.7904589858697,-74.4573197990172,20.0405611924076,-72.0554554659842,68.618795224095,-58.2613345144691,36.0966216707368,-58.3572871367919,90.419504003322,-61.2230883411449,43.5279955058898,-79.2527621691888
1.126,67.154977436909,-70.2422320521408,22.7013584154936,-63.2015768841494,76.2445428568546,-55.3624794586987,43.3360760685561,-62.7312906485357,90.9222151603805,-68.359998391755,33.5297121912014,-84.5139492039376
1.127,65.6238853525476,-63.1163262152059,29.6738463188741,-58.5316766666406,85.3760560878594,-56.9613040346771,46.5474804390586,-71.5709649082138,83.3054363789663,-73.901134050216,23.1002340156608,-80.0385839374468
1.128,70.0145808291273,-57.3052050455578,37.8193470104484,-58.9214606097107,91.6587677380544,-62.5932329347715,42.1909560214909,-81.3710816767924,72.9748943174711,-74.17920216086,19.8951093404072,-70.2105392728137
1.129,78.2389757108599,-55.3736930852115,44.4570776737539,-64.380941007369,90.2594198378082,-69.8854097983478,31.0401080689463,-84.7542008429426,66.4016616511323,-69.008724634676,23.7867874192577,-61.9949144228984
1.13,87.145651199302,-57.9507839156254,46.2436243239311,-73.8640083690124,81.3052222682805,-74.5966166278559,21.5957278892068,-78.3847160167709,66.1951399792516,-61.8490860402468,31.230573625916,-58.3647824280101
1.131,92.0437181529074,-64.2224114397001,40.0278712083654,-82.8843506214435,71.224181619827,-73.5903012251621,20.1211048940545,-68.3229477207809,71.5542033022459,-56.7564810376129,39.2259161588858,-59.8442270542046
1.132,88.6708252193396,-71.3064096327033,28.4196223890408,-83.9930967898137,65.8913122475677,-67.6215966932921,25.0862627592278,-60.9290115665882,80.1209286473865,-55.7999980619817,45.0346444522224,-66.2664621538038
1.133,78.8358298088063,-74.8830109268055,20.5596571188116,-76.1077431067297,66.9953404149784,-60.6286018619377,32.8591232434722,-58.3836762887465,88.4412355018231,-59.2697063706781,45.1932476466461,-76.0225131407654
1.134,69.468522471487,-72.5477226864079,20.8343967777572,-66.2706837544209,73.2246808347418,-56.347989890257,40.5772667528269,-60.9535832106673,91.6326831692396,-65.9497668989459,37.3437474796269,-83.6779131490031
1.135,65.5788504935064,-65.9553324979742,26.7200183552276,-59.888448394878,81.9865862994378,-56.374928358705,45.4005614729543,-68.2685092189339,86.4197317460364,-72.4948701815805,25.9942936658543,-82.4176360487864
1.136,68.0138763177704,-59.3119427717776,34.7118121148637,-58.4891226765402,89.5067325294905,-60.6790772571643,43.8315250862287,-78.0400703274994,76.1944414673462,-74.7387180335382,20.0559910347554,-73.5074835247042
1.137,75.0782004023667,-55.9229598973891,42.066850573599,-62.1861420131241,90.8686023433844,-67.6081556286758,34.6153736291133,-84.0171339689531,67.8901272202164,-71.1301477757421,21.9569953541,-64.2414175512745
1.138,83.9688176457034,-56.9550566276739,45.7879215852813,-70.3862811470923,84.0498405491003,-73.4269741624344,23.9741385767951,-80.5581552409798,65.5441424807439,-64.1282882021075,28.6006849326065,-58.9748712158139
1.139,90.5658548417508,-62.0717098920129,42.4179781608496,-80.0180554122803,73.7880558633111,-74.2980560868641,19.9694908710561,-71.0344748867614,69.2798382283389,-58.002476585787,36.7101813081171,-58.7542217484836
1.14,90.0626788049527,-69.1539182438855,32.0495884775506,-84.1671550662355,66.7010433055651,-69.5742312404373,23.278234181805,-62.50722351399,77.1163574430097,-55.5691044836803,43.6025020161112,-63.6062450016746
1.141,81.8613907217007,-74.152537267804,22.3544823610797,-78.7500121222792,65.8628477312791,-62.4014728777483,30.5124957674593,-58.3686757885978,86.0266570265439,-57.6209222956007,46.0688613403879,-72.6515363496377
1.142,71.7947477824215,-73.6965375052976,20.1545598438787,-68.907761004411,70.7782748759977,-56.9372165472295,38.6136331753906,-59.3173796405291,91.5214616190983,-63.5070011350806,40.8266674304976,-81.9106901656654
